label,config_label,mode,round_index,warmup,request_count,batch_delay_seconds,max_tokens,submit_concurrency,arrival_pattern,arrival_rate_rps,arrival_burst,arrival_span_seconds,gpu_count,token_metric,interactivity_mode,succeeded,failed,submit_failed,failure_top_error,failure_top_error_count,failure_error_summary,submit_seconds,wall_seconds,service_window_seconds,submit_started_at,run_finished_at,service_started_at,service_finished_at,prompt_tokens,completion_tokens,total_tokens,cached_prompt_tokens,response_cached_prompt_tokens,metrics_prompt_tokens,metrics_completion_tokens,metrics_cached_prompt_tokens,metrics_prefix_cache_queries,metrics_prefix_cache_hits,metrics_local_compute_prompt_tokens,metrics_local_cache_hit_prompt_tokens,metrics_external_kv_transfer_prompt_tokens,cached_prompt_token_source,metrics_prefix_cache_hit_rate,throughput_tok_s,throughput_tok_s_gpu,service_throughput_tok_s,service_throughput_tok_s_gpu,interactivity_tok_s_user_median,interactivity_tok_s_user_p50,interactivity_tok_s_user_p95,queue_seconds_p50,queue_seconds_p95,upstream_seconds_p50,upstream_seconds_p95,end_to_end_seconds_p50,end_to_end_seconds_p95,uncached_input_tokens,billed_breakdown_tokens,input_token_ratio,output_token_ratio,cached_token_ratio,input_throughput_tok_s_gpu,output_throughput_tok_s_gpu,cached_throughput_tok_s_gpu,service_input_throughput_tok_s_gpu,service_output_throughput_tok_s_gpu,service_cached_throughput_tok_s_gpu,input_cost_usd,output_cost_usd,cached_cost_usd,estimated_cost_usd,input_cost_per_m,output_cost_per_m,cached_cost_per_m
vllm_batch_n328_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n328_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,328,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,328,0,0,,0,,108.905836,108.905836,108.904881,1783037031.605,1783037140.511,1783037031.606,1783037140.51,20787,330105,350892,0,0,20787,330105,0,20787,0,20787,0,0,none,0.0,3031.104776429825,378.88809705372813,3031.1313528339415,378.8914191042427,9.237418824164873,9.237418824164873,9.246601149039789,0.0,0.0,108.90488123893738,108.90488123893738,108.90488123893738,108.90488123893738,20787,350892,0.059240450053007765,0.9407595499469923,0.0,23.858914204437514,378.88809705372813,0.0,23.85912339685825,378.8914191042427,0.0,0.0291018,1.4524620000000001,0.0,1.4815638000000002,1.4,4.4,0.26
vllm_batch_n348_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n348_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,348,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,348,0,0,,0,,112.533548,112.533548,112.532522,1783037141.126,1783037253.66,1783037141.126,1783037253.659,22069,349696,371765,0,0,22069,349696,0,22069,0,22069,0,0,none,0.0,3107.482233823905,388.43527922798813,3107.510556944654,388.43881961808177,8.930751594897789,8.930751594897789,8.930751594897789,0.0,0.0,112.5325219631195,112.5325219631195,112.5325219631195,112.5325219631195,22069,371765,0.05936276949147983,0.9406372305085202,0.0,24.5138010651608,388.43527922798813,0.0,24.51402449599494,388.43881961808177,0.0,0.0308966,1.5386624000000002,0.0,1.5695590000000001,1.4,4.4,0.26
vllm_batch_n348_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n348_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,348,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,348,0,0,,0,,105.486018,105.486019,105.484887,1783037254.427,1783037359.913,1783037254.427,1783037359.912,22069,349712,371781,0,0,22069,349712,0,22069,0,22069,0,0,none,0.0,3315.2450311395705,414.4056288924463,3315.2806012093724,414.41007515117155,9.52743115539478,9.52743115539478,9.52743115539478,0.0,0.0,105.48488712310791,105.48488712310791,105.48488712310791,105.48488712310791,22069,371781,0.059360214750081366,0.9406397852499186,0.0,26.151569931907964,414.4056288924463,0.0,26.151850518458634,414.41007515117155,0.0,0.0308966,1.5387328,0.0,1.5696294,1.4,4.4,0.26
vllm_batch_n348_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n348_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,348,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,348,0,0,,0,,104.096769,104.09677,104.096125,1783037360.62,1783037464.717,1783037360.621,1783037464.717,22069,349898,371967,0,0,22069,349898,0,22069,0,22069,0,0,none,0.0,3361.276241694946,420.15953021186823,3361.2970663111914,420.16213328889893,9.654538041494229,9.654538041494229,9.664144547008153,0.0,0.0,104.09612512588501,104.09612512588501,104.09612512588501,104.09612512588501,22069,371967,0.05933053200955999,0.94066946799044,0.0,26.50058209033981,420.15953021186823,0.0,26.500746273350263,420.16213328889893,0.0,0.0308966,1.5395512000000002,0.0,1.5704478000000002,1.4,4.4,0.26
vllm_batch_n348_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n348_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,348,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,348,0,0,,0,,107.457513,107.457513,107.456938,1783037465.368,1783037572.825,1783037465.368,1783037572.825,22069,349820,371889,0,0,22069,349820,0,22069,0,22069,0,0,none,0.0,3255.4261673091023,406.9282709136378,3255.4435890194,406.930448627425,9.35258363433908,9.35258363433908,9.361889687706581,0.0,0.0,107.45693802833557,107.45693802833557,107.45693802833557,107.45693802833557,22069,371889,0.05934297599552554,0.9406570240044745,0.0,25.67177408608162,406.9282709136378,0.0,25.671911470924023,406.930448627425,0.0,0.0308966,1.5392080000000001,0.0,1.5701046,1.4,4.4,0.26
vllm_batch_n368_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n368_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,368,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,368,0,0,,0,,109.734054,109.734054,109.731545,1783037573.563,1783037683.297,1783037573.563,1783037683.295,23342,366843,390185,0,0,23342,366843,0,23342,0,23342,0,0,none,0.0,3343.0187397140703,417.8773424642588,3343.0951883106327,417.8868985388291,9.08581028599619,9.08581028599619,9.08581028599619,0.0,0.0,109.73154497146606,109.73154497146606,109.73154497146606,109.73154497146606,23342,390185,0.059822904519650937,0.9401770954803491,0.0,26.589284592593366,417.8773424642588,0.0,26.589892639885043,417.8868985388291,0.0,0.0326788,1.6141092000000001,0.0,1.6467880000000001,1.4,4.4,0.26
vllm_batch_n368_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n368_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,368,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,368,0,0,,0,,108.347446,108.347446,108.346793,1783037683.873,1783037792.22,1783037683.873,1783037792.22,23342,366262,389604,0,0,23342,366262,0,23342,0,23342,0,0,none,0.0,3380.4396286272104,422.5549535784013,3380.4600032347107,422.55750040433884,9.183474406895986,9.183474406895986,9.192704029415479,0.0,0.0,108.34679293632507,108.34679293632507,108.34679293632507,108.34679293632507,23342,389604,0.05991211589203396,0.9400878841079661,0.0,26.92956879618154,422.5549535784013,0.0,26.92973110625202,422.55750040433884,0.0,0.0326788,1.6115528000000001,0.0,1.6442316000000001,1.4,4.4,0.26
vllm_batch_n368_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n368_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,368,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,368,0,0,,0,,109.763158,109.763158,109.76212,1783037792.943,1783037902.706,1783037792.943,1783037902.705,23342,366281,389623,0,0,23342,366281,0,23342,0,23342,0,0,none,0.0,3337.012228809601,417.1265286012001,3337.043781331299,417.1304726664124,9.065058145043404,9.065058145043404,9.074168756244452,0.0,0.0,109.76212000846863,109.76212000846863,109.76212000846863,109.76212000846863,23342,389623,0.05990919427241205,0.940090805727588,0.0,26.58223448830055,417.1265286012001,0.0,26.58248583185969,417.1304726664124,0.0,0.0326788,1.6116364,0.0,1.6443152,1.4,4.4,0.26
vllm_batch_n368_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n368_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,368,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,368,0,0,,0,,142.671537,142.671537,142.670325,1783037903.422,1783038046.093,1783037903.422,1783038046.092,23342,366482,389824,0,0,23342,366482,0,23342,0,23342,0,0,none,0.0,2568.7113765318945,321.0889220664868,2568.7332001772975,321.0916500221622,6.981129407110276,6.981129407110276,6.981129407110276,0.0,0.0,142.67032480239868,142.67032480239868,142.67032480239868,142.67032480239868,23342,389824,0.05987830405516335,0.9401216959448366,0.0,20.45082055565058,321.0889220664868,0.0,20.450994304815268,321.0916500221622,0.0,0.0326788,1.6125208,0.0,1.6451996,1.4,4.4,0.26
vllm_batch_n384_delay0_max1024_arrivalall_at_once_warmup1,vllm_batch_n384_delay0_max1024_arrivalall_at_once,vllm_batch,1,True,384,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,384,0,0,,0,,110.431884,110.431884,110.430806,1783038046.994,1783038157.426,1783038046.994,1783038157.425,24352,384411,408763,0,0,24352,384411,0,24352,0,24352,0,0,none,0.0,3480.9783723753703,435.1222965469213,3481.0123569420434,435.1265446177554,9.064499635283552,9.064499635283552,9.073555079474644,0.0,0.0,110.43080592155457,110.43080592155457,110.43080592155457,110.43080592155457,24352,408763,0.05957486367406052,0.9404251363259395,0.0,27.56450300722567,435.1222965469213,0.0,27.564772117685443,435.1265446177554,0.0,0.03409279999999999,1.6914084,0.0,1.7255012,1.4,4.4,0.26
vllm_batch_n384_delay0_max1024_arrivalall_at_once_round1,vllm_batch_n384_delay0_max1024_arrivalall_at_once,vllm_batch,1,False,384,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,384,0,0,,0,,109.791154,109.791155,109.790025,1783038158.297,1783038268.088,1783038158.297,1783038268.087,24352,384411,408763,0,0,24352,384411,0,24352,0,24352,0,0,none,0.0,3501.2929819811393,437.6616227476424,3501.3290143133872,437.6661267891734,9.117403881074425,9.117403881074425,9.126512176659913,0.0,0.0,109.79002499580383,109.79002499580383,109.79002499580383,109.79002499580383,24352,408763,0.05957486367406052,0.9404251363259395,0.0,27.725366436315785,437.6616227476424,0.0,27.72565176222832,437.6661267891734,0.0,0.03409279999999999,1.6914084,0.0,1.7255012,1.4,4.4,0.26
vllm_batch_n384_delay0_max1024_arrivalall_at_once_round2,vllm_batch_n384_delay0_max1024_arrivalall_at_once,vllm_batch,2,False,384,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,384,0,0,,0,,113.641643,113.641644,113.640239,1783038268.953,1783038382.595,1783038268.953,1783038382.594,24352,384572,408924,0,0,24352,384572,0,24352,0,24352,0,0,none,0.0,3384.0763514173727,423.0095439271716,3384.118190730975,423.0147738413719,8.808499601951537,8.808499601951537,8.817299301853586,0.0,0.0,113.64023900032043,113.64023900032043,113.64023900032043,113.64023900032043,24352,408924,0.05955140808561004,0.94044859191439,0.0,26.78595533141904,423.0095439271716,0.0,26.78628650183864,423.0147738413719,0.0,0.03409279999999999,1.6921168,0.0,1.7262096,1.4,4.4,0.26
vllm_batch_n384_delay0_max1024_arrivalall_at_once_round3,vllm_batch_n384_delay0_max1024_arrivalall_at_once,vllm_batch,3,False,384,0.0,1024,32,all_at_once,0.0,0,0.0,8,completion,upstream,384,0,0,,0,,112.855703,112.855703,112.854592,1783038383.307,1783038496.163,1783038383.307,1783038496.162,24352,384336,408688,0,0,24352,384336,0,24352,0,24352,0,0,none,0.0,3405.552313282128,425.694039160266,3405.5858402542717,425.69823003178396,8.869820745635398,8.869820745635398,8.869820745635398,0.0,0.0,112.85459184646606,112.85459184646606,112.85459184646606,112.85459184646606,24352,408688,0.05958579650001958,0.9404142034999804,0.0,26.972496049370335,425.694039160266,0.0,26.972761588126023,425.69823003178396,0.0,0.03409279999999999,1.6910784,0.0,1.7251712000000001,1.4,4.4,0.26
